image_filename,pose_name,landmark_00_x,landmark_00_y,landmark_00_z,landmark_00_v,landmark_01_x,landmark_01_y,landmark_01_z,landmark_01_v,landmark_02_x,landmark_02_y,landmark_02_z,landmark_02_v,landmark_03_x,landmark_03_y,landmark_03_z,landmark_03_v,landmark_04_x,landmark_04_y,landmark_04_z,landmark_04_v,landmark_05_x,landmark_05_y,landmark_05_z,landmark_05_v,landmark_06_x,landmark_06_y,landmark_06_z,landmark_06_v,landmark_07_x,landmark_07_y,landmark_07_z,landmark_07_v,landmark_08_x,landmark_08_y,landmark_08_z,landmark_08_v,landmark_09_x,landmark_09_y,landmark_09_z,landmark_09_v,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_v,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_v,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_v,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_v,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_v,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_v,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_v,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_v,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_v,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_v,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_v,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_v,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_v,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_v,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_v,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_v,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_v,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_v,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_v,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_v,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_v,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_v,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_v
armpit-ankle-hold-dart-lft.png,armpit-ankle-hold-dart-lft,0.15666168928146362,0.14527222514152527,-0.2267051488161087,0.9999665021896362,0.17650821805000305,0.13487279415130615,-0.25577831268310547,0.9999600648880005,0.1808164417743683,0.13626348972320557,-0.2563898265361786,0.9999536275863647,0.1855066418647766,0.1380583941936493,-0.2563077211380005,0.9999572038650513,0.17530874907970428,0.13438090682029724,-0.19390082359313965,0.9999657869338989,0.1786932349205017,0.13515779376029968,-0.19443635642528534,0.9999741315841675,0.18247433006763458,0.13626492023468018,-0.19444780051708221,0.9999775886535645,0.21498703956604004,0.15092307329177856,-0.32406115531921387,0.9999728202819824,0.20977570116519928,0.1488904058933258,-0.04241494834423065,0.9999622106552124,0.16611965000629425,0.16718515753746033,-0.24733704328536987,0.9999614953994751,0.16261941194534302,0.16772234439849854,-0.16955269873142242,0.9999537467956543,0.27941304445266724,0.2289392054080963,-0.43518948554992676,0.9999916553497314,0.2480662614107132,0.24358722567558289,0.10692499577999115,0.9999568462371826,0.42166751623153687,0.20990975201129913,-0.6732311248779297,0.9996318817138672,0.38141462206840515,0.25391632318496704,0.10924173146486282,0.5230010747909546,0.5678985118865967,0.20512345433235168,-0.9164036512374878,0.9993616938591003,0.5035203099250793,0.27531594038009644,-0.10427778959274292,0.9782723188400269,0.6115723252296448,0.21238355338573456,-1.0068458318710327,0.9988565444946289,0.5314173102378845,0.2892192602157593,-0.15745265781879425,0.9817726016044617,0.6169724464416504,0.21991252899169922,-1.023891806602478,0.998755693435669,0.5349623560905457,0.2878710627555847,-0.2014772593975067,0.9831730127334595,0.5970468521118164,0.22235429286956787,-0.9280965328216553,0.9977545142173767,0.529157280921936,0.2832832336425781,-0.13456034660339355,0.9739316701889038,0.4270209074020386,0.43714258074760437,-0.18018218874931335,0.9999939203262329,0.3649536669254303,0.46464061737060547,0.18016532063484192,0.9999915361404419,0.6242291927337646,0.49956992268562317,-0.15517666935920715,0.998683750629425,0.3009900450706482,0.6212204098701477,0.1378314048051834,0.9665414094924927,0.8065357208251953,0.545400857925415,0.03771555796265602,0.997329831123352,0.33342158794403076,0.8099119663238525,0.293107807636261,0.9865091443061829,0.8291280269622803,0.5348789691925049,0.0454125851392746,0.9816616177558899,0.3629786968231201,0.8330510854721069,0.29746493697166443,0.973246693611145,0.8858451247215271,0.601936936378479,-0.12813463807106018,0.996198832988739,0.2744443714618683,0.8770340085029602,0.1534578502178192,0.988807201385498
armpit-ankle-hold-dart-rgt.png,armpit-ankle-hold-dart-rgt,0.8410265445709229,0.1552448570728302,-0.17823459208011627,0.9999992847442627,0.8258233070373535,0.14099237322807312,-0.1445942521095276,0.9999982118606567,0.8230383396148682,0.1416163146495819,-0.14502178132534027,0.9999978542327881,0.819689154624939,0.14227786660194397,-0.14473176002502441,0.999997615814209,0.8242772817611694,0.14120987057685852,-0.21670685708522797,0.9999992847442627,0.8203380107879639,0.1421557068824768,-0.21717777848243713,0.9999995231628418,0.8151053190231323,0.14345160126686096,-0.21737273037433624,0.9999995231628418,0.7928575873374939,0.15243664383888245,0.012158051133155823,0.9999986886978149,0.7872745990753174,0.1535353660583496,-0.3155350685119629,0.9999994039535522,0.8350110650062561,0.1755008101463318,-0.11386700719594955,0.9999982118606567,0.830942690372467,0.17529770731925964,-0.21239136159420013,0.9999990463256836,0.7626016139984131,0.24911805987358093,0.15624630451202393,0.9999929666519165,0.7078224420547485,0.23055662214756012,-0.4225201904773712,0.9999996423721313,0.6365172863006592,0.26104211807250977,0.27604779601097107,0.44474130868911743,0.5637928247451782,0.2187759429216385,-0.6404767632484436,0.9999469518661499,0.5224066972732544,0.2775150537490845,0.18034623563289642,0.7113815546035767,0.42456984519958496,0.20840486884117126,-0.8193547129631042,0.9998828172683716,0.4887048006057739,0.2877698838710785,0.16397196054458618,0.7498127818107605,0.3806607127189636,0.2132241129875183,-0.9048044085502625,0.9996912479400635,0.4838099181652069,0.28590983152389526,0.10643132776021957,0.7578396201133728,0.38003987073898315,0.22255520522594452,-0.913221001625061,0.9997004270553589,0.49218666553497314,0.2855762839317322,0.15294890105724335,0.7115465998649597,0.3953748345375061,0.22296775877475739,-0.8296327590942383,0.9993410706520081,0.6462684273719788,0.4705723822116852,0.19050702452659607,0.9999980926513672,0.5813406705856323,0.44173628091812134,-0.19091448187828064,0.9999986886978149,0.7045621871948242,0.6298016905784607,0.08813878148794174,0.9991815686225891,0.3862220048904419,0.4978868067264557,-0.23266147077083588,0.9998279809951782,0.6679196357727051,0.8056833148002625,0.2175566405057907,0.9998185038566589,0.18913879990577698,0.5480303168296814,-0.08972518891096115,0.9997544884681702,0.6328438520431519,0.8285762667655945,0.2155243456363678,0.9995723366737366,0.16789716482162476,0.533454179763794,-0.08104422688484192,0.9962162375450134,0.7255585193634033,0.8738178610801697,0.049662984907627106,0.999724805355072,0.10779070854187012,0.5945366621017456,-0.2733464539051056,0.9995906949043274
armpit-ankle-hold-inverted-side-split-lft.png,armpit-ankle-hold-inverted-side-split-lft,0.5794166326522827,0.6029990315437317,-0.5692002773284912,0.9998693466186523,0.5823053121566772,0.6206701993942261,-0.5478443503379822,0.9998268485069275,0.5771549940109253,0.6231810450553894,-0.5482133626937866,0.9998536109924316,0.572279155254364,0.6253906488418579,-0.5483843684196472,0.9998325109481812,0.6004536151885986,0.6145757436752319,-0.5481655597686768,0.9998267292976379,0.6076525449752808,0.6133808493614197,-0.5486910343170166,0.9998600482940674,0.6146329641342163,0.6126224994659424,-0.5489925742149353,0.9998509883880615,0.5746697783470154,0.6208460330963135,-0.40574443340301514,0.9998407363891602,0.6293845176696777,0.6078033447265625,-0.4050661623477936,0.9996675252914429,0.5656227469444275,0.5958696007728577,-0.5079390406608582,0.9994843006134033,0.5867751240730286,0.5893487334251404,-0.511447548866272,0.9993698000907898,0.5170443058013916,0.5677502155303955,-0.33801642060279846,0.9993244409561157,0.6435539126396179,0.5683975219726562,-0.2816374599933624,0.9998606443405151,0.43239110708236694,0.49025803804397583,-0.4438275098800659,0.5170838236808777,0.7300494909286499,0.6385136246681213,-0.31449854373931885,0.9782556891441345,0.4852323532104492,0.44708526134490967,-0.6440918445587158,0.30394446849823,0.821384608745575,0.7020193338394165,-0.34105589985847473,0.9840925931930542,0.48842424154281616,0.4344823360443115,-0.7000444531440735,0.38673684000968933,0.8563836812973022,0.7141176462173462,-0.3827459514141083,0.9737247824668884,0.5036748051643372,0.4453754723072052,-0.7119739651679993,0.4126066267490387,0.8581589460372925,0.7120575904846191,-0.3895436227321625,0.9719756841659546,0.505929708480835,0.4498967230319977,-0.6537052392959595,0.3717014789581299,0.8465269207954407,0.709446907043457,-0.35223621129989624,0.9693862199783325,0.4170956611633301,0.4913909137248993,-0.032460588961839676,0.9956707954406738,0.4525526165962219,0.4250180125236511,0.0319707952439785,0.9994514584541321,0.4529065191745758,0.634758472442627,-0.2975076138973236,0.9893414378166199,0.4720633029937744,0.28364670276641846,0.05248774588108063,0.9976755976676941,0.4859064519405365,0.7724722623825073,-0.3530682325363159,0.9818347096443176,0.5027478933334351,0.16448098421096802,0.14892980456352234,0.9975700974464417,0.4829162359237671,0.7836058139801025,-0.3614952266216278,0.9813613295555115,0.48649758100509644,0.14937740564346313,0.15705657005310059,0.9880649447441101,0.5381988883018494,0.8303560018539429,-0.4766821563243866,0.990456759929657,0.5331166386604309,0.10531675815582275,0.013691761530935764,0.9926974177360535
armpit-ankle-hold-inverted-side-split-rgt.png,armpit-ankle-hold-inverted-side-split-rgt,0.4167690873146057,0.602737307548523,-0.5237918496131897,0.9993414282798767,0.3962360620498657,0.6137428879737854,-0.5025193095207214,0.9989795088768005,0.3882000148296356,0.6105592846870422,-0.5030645132064819,0.9984337687492371,0.38247233629226685,0.6085598468780518,-0.5029889941215515,0.9986324906349182,0.41397660970687866,0.6200176477432251,-0.5046147108078003,0.9994916915893555,0.41911938786506653,0.6222377419471741,-0.505245566368103,0.9995383024215698,0.4231957793235779,0.624107301235199,-0.5056176781654358,0.9995928406715393,0.37240463495254517,0.603989839553833,-0.3465949594974518,0.9978530406951904,0.4261474609375,0.6241766214370728,-0.3574909567832947,0.9973809123039246,0.4085932970046997,0.5857363939285278,-0.45794278383255005,0.989345371723175,0.42867380380630493,0.5947141647338867,-0.46473774313926697,0.9924346208572388,0.35105815529823303,0.5630834102630615,-0.19145965576171875,0.9998231530189514,0.4919319152832031,0.5685871839523315,-0.2925570011138916,0.9989074468612671,0.26050445437431335,0.6263818144798279,-0.1198367103934288,0.8018468022346497,0.575258195400238,0.49084800481796265,-0.4860774278640747,0.0867944061756134,0.1779853105545044,0.6968543529510498,-0.13670013844966888,0.847330629825592,0.5029346942901611,0.4760705530643463,-0.8274064660072327,0.10579264909029007,0.1401854157447815,0.7033257484436035,-0.1572473794221878,0.8279613256454468,0.48774999380111694,0.45849359035491943,-0.9176753759384155,0.1655074954032898,0.1377759575843811,0.704926609992981,-0.19000546634197235,0.8325867652893066,0.48094168305397034,0.46513059735298157,-0.9206659197807312,0.16641384363174438,0.15206202864646912,0.703466534614563,-0.1497097909450531,0.814588189125061,0.4845219850540161,0.4690943658351898,-0.8381632566452026,0.10837003588676453,0.5394145846366882,0.4175283908843994,0.05006865784525871,0.9999327659606934,0.5727586150169373,0.48546046018600464,-0.050369903445243835,0.999693751335144,0.5180017948150635,0.28774717450141907,0.08980659395456314,0.980221688747406,0.5391280055046082,0.6295225024223328,-0.2856599688529968,0.8049047589302063,0.49121949076652527,0.16329443454742432,0.09863157570362091,0.9763118624687195,0.5015573501586914,0.7718671560287476,-0.4088311195373535,0.6739831566810608,0.5044116973876953,0.14705529808998108,0.09269880503416061,0.9657783508300781,0.515852689743042,0.7806233167648315,-0.42131441831588745,0.6744913458824158,0.4602208137512207,0.10719045996665955,-0.027152836322784424,0.9687522649765015,0.4508804976940155,0.8361493349075317,-0.4867304861545563,0.7670484781265259
armpit-elbow-hold-inverted-straddle-lft.png,armpit-elbow-hold-inverted-straddle-lft,0.5051746368408203,0.45181024074554443,-0.42754557728767395,0.9999285936355591,0.49704107642173767,0.4660589396953583,-0.43610042333602905,0.9998834133148193,0.49160534143447876,0.4709644913673401,-0.4364842176437378,0.9999207258224487,0.48634836077690125,0.47546154260635376,-0.4365657567977905,0.999893307685852,0.5119622349739075,0.4598805606365204,-0.43557292222976685,0.9998729228973389,0.5171714425086975,0.4609682857990265,-0.43602243065834045,0.9999340772628784,0.522609293460846,0.46233412623405457,-0.4362703859806061,0.9999085664749146,0.48030886054039,0.4914085865020752,-0.37910857796669006,0.9999619722366333,0.5367410778999329,0.48322272300720215,-0.3745885193347931,0.9998648166656494,0.49803978204727173,0.45993897318840027,-0.39106643199920654,0.9996891021728516,0.5146886110305786,0.45302313566207886,-0.39212995767593384,0.9995991587638855,0.4334539473056793,0.4958973228931427,-0.2812621593475342,0.9999986886978149,0.5778809785842896,0.4916228950023651,-0.26217612624168396,0.9999926090240479,0.4273020029067993,0.3609507381916046,-0.2891838848590851,0.9342913627624512,0.5557754635810852,0.35407203435897827,-0.3270067572593689,0.9968404769897461,0.5019084811210632,0.27490052580833435,-0.35819196701049805,0.8477806448936462,0.47804006934165955,0.44619572162628174,-0.447286993265152,0.980981707572937,0.5227960348129272,0.25107041001319885,-0.3919324576854706,0.8059918284416199,0.45503106713294983,0.472711443901062,-0.4915310740470886,0.9594383239746094,0.5323877334594727,0.2686251401901245,-0.3929312825202942,0.8247941136360168,0.46443116664886475,0.4848577678203583,-0.47012653946876526,0.9560310244560242,0.5291422605514526,0.275463342666626,-0.35740169882774353,0.762993335723877,0.46900036931037903,0.47594863176345825,-0.44173285365104675,0.9278481006622314,0.4575454592704773,0.3438621759414673,-0.0092865489423275,0.9999830722808838,0.5411955118179321,0.34769710898399353,0.00903532188385725,0.9999860525131226,0.3053235411643982,0.3815058767795563,-0.05606772378087044,0.9944608211517334,0.6928674578666687,0.3730276823043823,-0.07545515149831772,0.9994350075721741,0.14505857229232788,0.4318625330924988,-0.066073477268219,0.9890214800834656,0.8685581684112549,0.4021104574203491,-0.06310240179300308,0.9981322884559631,0.11708062887191772,0.40969085693359375,-0.06612905114889145,0.9950742125511169,0.8869194984436035,0.38206470012664795,-0.05696394667029381,0.9951013922691345,0.13720658421516418,0.4490295648574829,-0.1130186915397644,0.9959080219268799,0.9293013215065002,0.4561191201210022,-0.09071008116006851,0.9980511665344238
armpit-elbow-hold-inverted-straddle-rgt.png,armpit-elbow-hold-inverted-straddle-rgt,0.4911009967327118,0.4764084219932556,-0.48322129249572754,0.999386191368103,0.4861922860145569,0.48435723781585693,-0.506041407585144,0.9975078105926514,0.4830595850944519,0.48528799414634705,-0.5064374804496765,0.998316764831543,0.47979506850242615,0.48639172315597534,-0.506585419178009,0.9966561794281006,0.4954346716403961,0.4864331781864166,-0.504047691822052,0.9988634586334229,0.49845877289772034,0.4886891543865204,-0.5044702887535095,0.9995865225791931,0.5018216371536255,0.4907226860523224,-0.5047111511230469,0.9994922876358032,0.4761391878128052,0.5058012008666992,-0.4976655840873718,0.9987014532089233,0.50821453332901,0.5110963582992554,-0.4866538345813751,0.9996009469032288,0.4882444143295288,0.48050451278686523,-0.46317481994628906,0.9985523819923401,0.4958200454711914,0.48106443881988525,-0.4630126357078552,0.9993698000907898,0.4150563180446625,0.5012598037719727,-0.4334353804588318,0.9999961853027344,0.5548251867294312,0.5050539970397949,-0.38868263363838196,0.9999994039535522,0.4925631880760193,0.38254207372665405,-0.6014487743377686,0.9761863946914673,0.5629224181175232,0.3750562369823456,-0.3969431221485138,0.9968888163566589,0.5151271820068359,0.4437113106250763,-0.8192072510719299,0.9345227479934692,0.4882786273956299,0.27930521965026855,-0.5403998494148254,0.9951606392860413,0.5322976112365723,0.46328023076057434,-0.8872023820877075,0.9353886842727661,0.46666041016578674,0.25524523854255676,-0.6001089811325073,0.9928972721099854,0.5166217088699341,0.47523894906044006,-0.8930837512016296,0.9370232820510864,0.45566779375076294,0.26674240827560425,-0.6080570816993713,0.9935053586959839,0.5168011784553528,0.47089171409606934,-0.8258439898490906,0.8958979845046997,0.4591239392757416,0.2745700478553772,-0.548069417476654,0.9877344965934753,0.4549739956855774,0.34374818205833435,-0.012174106203019619,0.9999598264694214,0.5382907390594482,0.35135623812675476,0.012114414013922215,0.9999890327453613,0.3011845052242279,0.3698670268058777,-0.1148877963423729,0.9931886196136475,0.7024376392364502,0.3883002996444702,-0.12946446239948273,0.9975653886795044,0.12926924228668213,0.3989867866039276,-0.1942361444234848,0.9872775673866272,0.8686370849609375,0.4318767786026001,-0.21570663154125214,0.9968259334564209,0.10739371180534363,0.3791889548301697,-0.20113016664981842,0.9954479336738586,0.8919557332992554,0.4106694161891937,-0.2218923568725586,0.9931683540344238,0.08727040886878967,0.45119544863700867,-0.23874670267105103,0.9974451065063477,0.927316427230835,0.4981289207935333,-0.2777348458766937,0.9981270432472229
armpit-grip-figurehead-lft.png,armpit-grip-figurehead-lft,0.5574624538421631,0.11058023571968079,-0.6567045450210571,0.9999966621398926,0.5820136070251465,0.09868696331977844,-0.6608533263206482,0.9999970197677612,0.591272234916687,0.10065090656280518,-0.6613746881484985,0.9999963045120239,0.5990457534790039,0.10303175449371338,-0.6613338589668274,0.9999977350234985,0.5622081756591797,0.09501218795776367,-0.6157898306846619,0.9999967813491821,0.5579380393028259,0.09393426775932312,-0.6163502931594849,0.999995231628418,0.553540825843811,0.09259513020515442,-0.6165645122528076,0.9999961853027344,0.612790584564209,0.11266839504241943,-0.5644098520278931,0.9999970197677612,0.5566403269767761,0.09690818190574646,-0.35445261001586914,0.9999788999557495,0.5673094987869263,0.12845826148986816,-0.6070433259010315,0.999982476234436,0.5462839603424072,0.12278151512145996,-0.5507375001907349,0.9999772310256958,0.561620831489563,0.18025590479373932,-0.6557877659797668,0.9999899864196777,0.5241803526878357,0.17133665084838867,0.04471978172659874,0.9999574422836304,0.3974003195762634,0.1618204414844513,-0.7644026279449463,0.9971895813941956,0.3803160786628723,0.16254566609859467,0.1945848912000656,0.06434997916221619,0.22069226205348969,0.15650397539138794,-0.7913967967033386,0.9934699535369873,0.23269754648208618,0.15675589442253113,0.11162710189819336,0.343715101480484,0.17509329319000244,0.16137641668319702,-0.8825297355651855,0.9893565773963928,0.186297208070755,0.15465591847896576,0.11569856852293015,0.5164430737495422,0.16917932033538818,0.15418641269207,-0.8478726744651794,0.9913410544395447,0.17905005812644958,0.15579384565353394,0.031474415212869644,0.5403715372085571,0.1829846203327179,0.15634451806545258,-0.7768357992172241,0.9793078303337097,0.1948910355567932,0.1603144407272339,0.07119239121675491,0.4863746166229248,0.46338093280792236,0.36003074049949646,-0.20510609447956085,0.9999896287918091,0.4525909423828125,0.36238569021224976,0.20456987619400024,0.999996542930603,0.44679194688796997,0.531680703163147,-0.24998413026332855,0.9685804843902588,0.48430559039115906,0.5455803275108337,0.16635358333587646,0.9001320004463196,0.6578445434570312,0.5018476247787476,0.13008107244968414,0.9551647305488586,0.5286569595336914,0.7349077463150024,0.29684925079345703,0.978840708732605,0.66721111536026,0.48221081495285034,0.1747526079416275,0.9793060421943665,0.5579168796539307,0.7521058320999146,0.3074773848056793,0.9787877202033997,0.7566131949424744,0.5247886776924133,0.20297767221927643,0.9615910649299622,0.4885287284851074,0.8151131868362427,0.22034507989883423,0.9563300609588623
armpit-grip-figurehead-rgt.png,armpit-grip-figurehead-rgt,0.4475821852684021,0.11423656344413757,-0.7272481918334961,0.9999805688858032,0.4486115872859955,0.09635427594184875,-0.6808668971061707,0.9999659061431885,0.45317932963371277,0.09476670622825623,-0.6814165115356445,0.9999576807022095,0.4571880102157593,0.09322407841682434,-0.6813019514083862,0.9999681711196899,0.4234439730644226,0.10202717781066895,-0.7299743890762329,0.9999794960021973,0.4123571515083313,0.10463747382164001,-0.7306494116783142,0.9999834299087524,0.4044097661972046,0.10670801997184753,-0.7310807108879089,0.9999775886535645,0.452056348323822,0.09759566187858582,-0.3906446397304535,0.9999681711196899,0.38945913314819336,0.11456167697906494,-0.6153721809387207,0.9999382495880127,0.4622024893760681,0.1257818192243576,-0.607891857624054,0.9997382760047913,0.43494921922683716,0.13415272533893585,-0.67616868019104,0.9996376037597656,0.47654005885124207,0.17185276746749878,0.0052648913115262985,0.9999043941497803,0.439694344997406,0.18062227964401245,-0.6594372391700745,0.9992432594299316,0.6297318935394287,0.1602589339017868,0.1490849405527115,0.5907535552978516,0.6066830158233643,0.16018737852573395,-0.7909261584281921,0.9929656982421875,0.7846568822860718,0.15589697659015656,0.031536560505628586,0.8903262615203857,0.7818905115127563,0.1549711674451828,-0.8286475539207458,0.9937080144882202,0.8237093687057495,0.15889082849025726,0.038527462631464005,0.8982113003730774,0.8212920427322388,0.16453394293785095,-0.9325497150421143,0.9884180426597595,0.8307226896286011,0.15604910254478455,-0.05613258481025696,0.9115908145904541,0.830148458480835,0.15663154423236847,-0.8918882012367249,0.9886078834533691,0.8157497644424438,0.15672913193702698,-0.007371736224740744,0.904926598072052,0.8158080577850342,0.1555972397327423,-0.8160493969917297,0.9773263335227966,0.5438109040260315,0.3666517436504364,0.1879204958677292,0.9999145269393921,0.5350823402404785,0.3647737503051758,-0.18846671283245087,0.9997891783714294,0.5284194350242615,0.545364499092102,0.29309165477752686,0.8165560960769653,0.5477713346481323,0.5271276831626892,-0.3145952522754669,0.9926432967185974,0.47847041487693787,0.7288885116577148,0.4227195382118225,0.9887049794197083,0.3416275084018707,0.5003018379211426,-0.001157417194917798,0.9731537699699402,0.43945038318634033,0.7536035776138306,0.4249976575374603,0.9890116453170776,0.3319132626056671,0.4808657169342041,0.035359494388103485,0.9744572043418884,0.519002377986908,0.8158336281776428,0.2997889518737793,0.985842764377594,0.23521816730499268,0.5193811655044556,0.037436485290527344,0.9773247241973877
armpit-grip-sign-plus-lft.png,armpit-grip-sign-plus-lft,0.6804203987121582,0.6032509803771973,-0.22560201585292816,0.9999651908874512,0.6676139831542969,0.6153557300567627,-0.24721013009548187,0.9999699592590332,0.6638861894607544,0.6139329075813293,-0.24768991768360138,0.9999687671661377,0.6606345176696777,0.6125436425209045,-0.24777880311012268,0.999976396560669,0.6675229668617249,0.6184083223342896,-0.19199882447719574,0.9999483823776245,0.6629980802536011,0.6188341379165649,-0.19245395064353943,0.9999477863311768,0.6594501733779907,0.6194002628326416,-0.19245679676532745,0.9999523162841797,0.630389392375946,0.607477605342865,-0.3169429898262024,0.9999704360961914,0.6362758278846741,0.6147123575210571,-0.0616392120718956,0.9998483657836914,0.6638110876083374,0.5867368578910828,-0.24604929983615875,0.9999253749847412,0.6679656505584717,0.5897772908210754,-0.17583374679088593,0.9998292922973633,0.5890100598335266,0.5433613061904907,-0.4379003942012787,0.9999234676361084,0.5921269655227661,0.5655845999717712,0.0904732197523117,0.9997792840003967,0.46677789092063904,0.49885666370391846,-0.598829984664917,0.9678253531455994,0.6899112462997437,0.6365897059440613,0.08442152291536331,0.3682255446910858,0.35250866413116455,0.4580139219760895,-0.7275005578994751,0.9748400449752808,0.7651234865188599,0.7004597187042236,-0.00020512653281912208,0.7548692226409912,0.31995099782943726,0.45153024792671204,-0.8053270578384399,0.9642297625541687,0.7872829437255859,0.7192879915237427,-0.02783428505063057,0.7508347630500793,0.31986403465270996,0.44676706194877625,-0.8161935806274414,0.9621882438659668,0.7853182554244995,0.7238835692405701,-0.0594654344022274,0.7374870181083679,0.3323592245578766,0.44614866375923157,-0.7350630164146423,0.9361271262168884,0.7768632769584656,0.7188388109207153,-0.02502427250146866,0.7338442206382751,0.4021688997745514,0.4656238257884979,-0.18576616048812866,0.9996579885482788,0.3923357129096985,0.4364025592803955,0.18538329005241394,0.9999085664749146,0.46915778517723083,0.6323590278625488,-0.24651895463466644,0.9728715419769287,0.4856249988079071,0.27568745613098145,0.16604016721248627,0.978409469127655,0.545820415019989,0.7798073291778564,-0.17805610597133636,0.9311704039573669,0.5462082624435425,0.12357485294342041,0.13588304817676544,0.9832291007041931,0.5610485672950745,0.7936757206916809,-0.17624934017658234,0.9410457611083984,0.5314127206802368,0.11070969700813293,0.129751518368721,0.971572995185852,0.6060014963150024,0.8389905095100403,-0.2634786069393158,0.940702497959137,0.5988656282424927,0.06667065620422363,0.012369267642498016,0.9667784571647644
armpit-grip-sign-plus-rgt.png,armpit-grip-sign-plus-rgt,0.31940189003944397,0.6076154708862305,-0.07908704876899719,0.9997859597206116,0.333312451839447,0.6203882098197937,-0.05023404210805893,0.9995797276496887,0.3364076614379883,0.6203187704086304,-0.0506221242249012,0.9992616772651672,0.3397943675518036,0.6203346848487854,-0.050497181713581085,0.9993126392364502,0.3340546190738678,0.6200350522994995,-0.10046811401844025,0.9999045133590698,0.3375922739505768,0.6195329427719116,-0.10097020864486694,0.9999237060546875,0.34189683198928833,0.6188650727272034,-0.10128717869520187,0.9999544620513916,0.364295095205307,0.6146134734153748,0.06158874183893204,0.9993444085121155,0.3655199110507965,0.611782968044281,-0.16868358850479126,0.9998618364334106,0.3272113502025604,0.5917346477508545,-0.03383517637848854,0.999377429485321,0.32939571142196655,0.5912692546844482,-0.10439644753932953,0.9997838139533997,0.40900492668151855,0.5685568451881409,0.14454969763755798,0.9999229907989502,0.4024190306663513,0.5425523519515991,-0.2843056321144104,0.9999834299087524,0.3109966516494751,0.6284844279289246,0.231407031416893,0.39595162868499756,0.5224955081939697,0.4893855154514313,-0.5130945444107056,0.9316622018814087,0.23283463716506958,0.6921954154968262,0.21938160061836243,0.38522446155548096,0.6383174061775208,0.4594409465789795,-0.7972939610481262,0.9835596084594727,0.21392562985420227,0.7100843787193298,0.21240808069705963,0.3669635057449341,0.6742318272590637,0.4567517936229706,-0.8999608755111694,0.9722921252250671,0.21790039539337158,0.7129416465759277,0.16390091180801392,0.37953442335128784,0.671847939491272,0.45316386222839355,-0.9109543561935425,0.9695044159889221,0.22336125373840332,0.7076265811920166,0.19726687669754028,0.35749515891075134,0.6594524383544922,0.45109277963638306,-0.8115876317024231,0.9252347946166992,0.5987375974655151,0.44315746426582336,0.13844110071659088,0.9999852180480957,0.593520998954773,0.47476819157600403,-0.13882511854171753,0.9999793767929077,0.510932445526123,0.27360665798187256,0.09608126431703568,0.9706436395645142,0.5275077819824219,0.6317498087882996,-0.183745339512825,0.9782679080963135,0.4416200518608093,0.1248115599155426,0.1940479427576065,0.9609975218772888,0.4708758592605591,0.7822828888893127,-0.13298141956329346,0.8915947079658508,0.46326133608818054,0.10638490319252014,0.19766142964363098,0.946436882019043,0.458587110042572,0.7833030819892883,-0.1253894567489624,0.7971047759056091,0.3991677165031433,0.06507781147956848,0.10012567043304443,0.9294949173927307,0.43816235661506653,0.8388590812683105,-0.16297253966331482,0.8233574628829956
